id,campaign_id,campaign_name,channel,date,impressions,clicks,conversions,spend_usd,revenue_usd,ctr,cpc,cpl,conversion_rate,roas,bounce_rate,ad_quality,audience_age_group,audience_device,region,ad_format,objective,budget_type
4602,5602,Campaign_4602,Organic Search,2024-12-30,18738,4588,219,3751.77,4787.99,0.2449,0.82,17.13,0.0477,1.28,0.7551,4,35-44,Desktop,Asia-Pacific,Carousel,Conversion,Daily
4603,5603,Campaign_4603,Facebook Ads,2023-08-08,7402,2261,394,4482.40,3634.20,0.3055,1.98,11.38,0.1743,0.81,0.6945,3,45-54,Desktop,LATAM,Text,Consideration,Daily
4604,5604,Campaign_4604,Organic Search,2024-07-08,5521,1022,425,427.65,1211.64,0.1851,0.42,1.01,0.4159,2.83,0.8149,1,35-44,Tablet,Europe,Video,Awareness,Lifetime
4605,5605,Campaign_4605,Google Ads,2024-09-22,9382,410,150,4653.16,9749.99,0.0437,11.35,31.02,0.3659,2.10,0.9563,4,25-34,Desktop,LATAM,Text,Awareness,Daily
4606,5606,Campaign_4606,Organic Search,2024-03-25,46460,2682,285,2012.21,1141.80,0.0577,0.75,7.06,0.1063,0.57,0.9423,3,18-24,Mobile,Asia-Pacific,Image,Awareness,Daily
4607,5607,Campaign_4607,Email,2023-06-07,38121,3240,264,4611.99,9943.07,0.0850,1.42,17.47,0.0815,2.16,0.9150,3,25-34,Tablet,North America,Video,Consideration,Lifetime
4608,5608,Campaign_4608,Organic Search,2023-06-10,16065,4998,219,424.88,687.41,0.3111,0.09,1.94,0.0438,1.62,0.6889,4,25-34,Mobile,North America,Image,Consideration,Lifetime
4609,5609,Campaign_4609,Facebook Ads,2023-03-15,20934,1674,215,3590.45,10525.03,0.0800,2.14,16.70,0.1284,2.93,0.9200,3,55+,Mobile,Europe,Video,Awareness,Lifetime
4610,5610,Campaign_4610,Facebook Ads,2023-07-15,15425,3978,314,3691.66,9405.14,0.2579,0.93,11.76,0.0789,2.55,0.7421,5,45-54,Mobile,North America,Text,Conversion,Lifetime
4611,5611,Campaign_4611,Organic Search,2024-07-21,14111,1806,155,4984.71,4627.25,0.1280,2.76,32.16,0.0858,0.93,0.8720,3,45-54,Mobile,Asia-Pacific,Video,Awareness,Daily
4612,5612,Campaign_4612,Facebook Ads,2023-04-01,41799,290,215,3855.83,8869.48,0.0069,13.30,17.93,0.7414,2.30,0.9931,2,25-34,Desktop,LATAM,Image,Awareness,Lifetime
4613,5613,Campaign_4613,Facebook Ads,2023-10-03,16510,4811,334,1943.74,3331.41,0.2914,0.40,5.82,0.0694,1.71,0.7086,3,45-54,Tablet,Europe,Carousel,Consideration,Lifetime
4614,5614,Campaign_4614,Organic Search,2024-05-04,38851,1025,358,2808.38,2717.42,0.0264,2.74,7.84,0.3493,0.97,0.9736,5,55+,Tablet,LATAM,Carousel,Consideration,Lifetime
4615,5615,Campaign_4615,LinkedIn,2023-06-03,9816,4368,113,1864.43,4189.09,0.4450,0.43,16.50,0.0259,2.25,0.5550,5,18-24,Mobile,North America,Carousel,Conversion,Lifetime
4616,5616,Campaign_4616,LinkedIn,2024-07-04,13317,2363,160,1020.29,1906.38,0.1774,0.43,6.38,0.0677,1.87,0.8226,2,35-44,Tablet,Asia-Pacific,Video,Conversion,Daily
4617,5617,Campaign_4617,Google Ads,2024-07-25,3175,1355,302,1280.09,737.25,0.4268,0.94,4.24,0.2229,0.58,0.5732,3,45-54,Tablet,Europe,Carousel,Awareness,Daily
4618,5618,Campaign_4618,Facebook Ads,2024-08-09,12341,837,97,1148.95,2431.72,0.0678,1.37,11.84,0.1159,2.12,0.9322,5,25-34,Mobile,North America,Carousel,Awareness,Daily
4619,5619,Campaign_4619,Organic Search,2023-07-14,26654,2478,405,2766.64,5775.27,0.0930,1.12,6.83,0.1634,2.09,0.9070,2,45-54,Mobile,North America,Image,Conversion,Daily
4620,5620,Campaign_4620,Facebook Ads,2024-08-23,22608,605,156,4535.50,3901.50,0.0268,7.50,29.07,0.2579,0.86,0.9732,3,25-34,Desktop,LATAM,Text,Awareness,Daily
4621,5621,Campaign_4621,Email,2024-05-06,18579,2159,161,4568.00,6269.44,0.1162,2.12,28.37,0.0746,1.37,0.8838,3,35-44,Desktop,North America,Video,Awareness,Daily
4622,5622,Campaign_4622,Facebook Ads,2024-07-30,31194,4992,41,321.08,630.84,0.1600,0.06,7.83,0.0082,1.96,0.8400,4,45-54,Mobile,LATAM,Carousel,Conversion,Lifetime
4623,5623,Campaign_4623,Facebook Ads,2023-12-31,35837,2699,179,445.50,377.32,0.0753,0.17,2.49,0.0663,0.85,0.9247,3,35-44,Desktop,North America,Image,Conversion,Daily
4624,5624,Campaign_4624,LinkedIn,2023-08-18,4358,1609,302,1263.34,3324.87,0.3692,0.79,4.18,0.1877,2.63,0.6308,1,25-34,Desktop,LATAM,Video,Conversion,Lifetime
4625,5625,Campaign_4625,Organic Search,2024-01-20,19822,4285,329,1312.54,746.46,0.2162,0.31,3.99,0.0768,0.57,0.7838,4,55+,Tablet,LATAM,Image,Consideration,Daily
4626,5626,Campaign_4626,Facebook Ads,2024-02-09,42576,1413,50,519.70,393.46,0.0332,0.37,10.39,0.0354,0.76,0.9668,1,55+,Mobile,Asia-Pacific,Text,Conversion,Daily
4627,5627,Campaign_4627,LinkedIn,2023-06-26,38012,4009,251,1972.89,1559.11,0.1055,0.49,7.86,0.0626,0.79,0.8945,4,18-24,Tablet,Europe,Carousel,Consideration,Lifetime
4628,5628,Campaign_4628,Google Ads,2023-04-24,20727,639,428,2959.24,5386.61,0.0308,4.63,6.91,0.6698,1.82,0.9692,4,25-34,Tablet,Europe,Video,Conversion,Daily
4629,5629,Campaign_4629,LinkedIn,2023-06-19,35579,1799,349,2911.90,5970.22,0.0506,1.62,8.34,0.1940,2.05,0.9494,3,25-34,Mobile,Asia-Pacific,Video,Conversion,Daily
4630,5630,Campaign_4630,LinkedIn,2023-12-14,32018,590,119,2739.98,4135.59,0.0184,4.64,23.03,0.2017,1.51,0.9816,1,25-34,Tablet,North America,Carousel,Consideration,Lifetime
4631,5631,Campaign_4631,LinkedIn,2024-01-23,17555,2472,74,1726.43,2109.12,0.1408,0.70,23.33,0.0299,1.22,0.8592,4,55+,Desktop,North America,Image,Consideration,Daily
4632,5632,Campaign_4632,Facebook Ads,2024-05-31,6906,340,161,3546.96,8950.02,0.0492,10.43,22.03,0.4735,2.52,0.9508,3,55+,Desktop,Europe,Text,Awareness,Daily
4633,5633,Campaign_4633,Facebook Ads,2024-11-16,41751,2140,148,4141.10,2777.50,0.0513,1.94,27.98,0.0692,0.67,0.9487,3,55+,Desktop,LATAM,Video,Awareness,Daily
4634,5634,Campaign_4634,Google Ads,2024-11-07,5063,3985,122,1764.06,2118.16,0.7871,0.44,14.46,0.0306,1.20,0.2129,4,45-54,Desktop,LATAM,Video,Awareness,Lifetime
4635,5635,Campaign_4635,Email,2023-06-09,44214,4008,140,473.40,282.99,0.0907,0.12,3.38,0.0349,0.60,0.9093,4,45-54,Desktop,Europe,Text,Consideration,Lifetime
4636,5636,Campaign_4636,Email,2023-01-04,9644,3909,181,1516.83,811.09,0.4053,0.39,8.38,0.0463,0.53,0.5947,1,55+,Tablet,Europe,Video,Conversion,Daily
4637,5637,Campaign_4637,Email,2024-11-20,43378,1305,408,729.97,1009.88,0.0301,0.56,1.79,0.3126,1.38,0.9699,2,35-44,Mobile,Asia-Pacific,Text,Consideration,Lifetime
4638,5638,Campaign_4638,Google Ads,2024-06-03,9142,57,377,2363.43,2332.85,0.0062,41.46,6.27,6.6140,0.99,0.9938,2,45-54,Tablet,North America,Carousel,Conversion,Lifetime
4639,5639,Campaign_4639,Email,2023-06-07,32644,1707,276,821.88,962.35,0.0523,0.48,2.98,0.1617,1.17,0.9477,4,45-54,Tablet,LATAM,Text,Conversion,Lifetime
4640,5640,Campaign_4640,Email,2024-09-22,34521,4628,256,2341.08,5975.30,0.1341,0.51,9.14,0.0553,2.55,0.8659,4,45-54,Desktop,Asia-Pacific,Text,Conversion,Daily
4641,5641,Campaign_4641,LinkedIn,2023-01-26,12564,4478,441,1143.96,1038.09,0.3564,0.26,2.59,0.0985,0.91,0.6436,5,45-54,Desktop,Europe,Image,Awareness,Lifetime
4642,5642,Campaign_4642,Facebook Ads,2024-02-20,40619,1306,324,3706.72,9083.63,0.0322,2.84,11.44,0.2481,2.45,0.9678,4,18-24,Tablet,Asia-Pacific,Text,Consideration,Daily
4643,5643,Campaign_4643,Facebook Ads,2023-10-14,6104,4000,244,186.46,407.90,0.6553,0.05,0.76,0.0610,2.19,0.3447,5,45-54,Tablet,Asia-Pacific,Carousel,Consideration,Lifetime
4644,5644,Campaign_4644,LinkedIn,2023-08-04,28299,1089,85,2795.99,3679.84,0.0385,2.57,32.89,0.0781,1.32,0.9615,3,35-44,Mobile,LATAM,Video,Awareness,Daily
4645,5645,Campaign_4645,LinkedIn,2024-12-14,48958,2166,70,888.97,1659.17,0.0442,0.41,12.70,0.0323,1.87,0.9558,3,18-24,Mobile,Asia-Pacific,Image,Conversion,Daily
4646,5646,Campaign_4646,LinkedIn,2024-12-28,14421,734,268,54.91,88.46,0.0509,0.07,0.20,0.3651,1.61,0.9491,5,45-54,Mobile,LATAM,Text,Awareness,Lifetime
4647,5647,Campaign_4647,Facebook Ads,2023-06-26,24211,4068,492,4352.54,3573.38,0.1680,1.07,8.85,0.1209,0.82,0.8320,2,25-34,Mobile,Europe,Image,Conversion,Lifetime
4648,5648,Campaign_4648,Email,2023-04-29,12202,1847,179,3374.06,9339.27,0.1514,1.83,18.85,0.0969,2.77,0.8486,3,18-24,Mobile,LATAM,Carousel,Awareness,Daily
4649,5649,Campaign_4649,LinkedIn,2023-03-03,44871,1874,278,539.77,1038.54,0.0418,0.29,1.94,0.1483,1.92,0.9582,2,45-54,Desktop,North America,Carousel,Consideration,Daily
4650,5650,Campaign_4650,Google Ads,2024-06-18,43185,3584,148,3337.16,9012.33,0.0830,0.93,22.55,0.0413,2.70,0.9170,5,35-44,Mobile,Europe,Video,Awareness,Lifetime
4651,5651,Campaign_4651,LinkedIn,2024-07-11,42127,112,5,3077.65,7877.45,0.0027,27.48,615.53,0.0446,2.56,0.9973,3,55+,Tablet,LATAM,Carousel,Consideration,Lifetime
4652,5652,Campaign_4652,Organic Search,2023-07-06,4685,310,147,2393.12,1673.84,0.0662,7.72,16.28,0.4742,0.70,0.9338,2,45-54,Desktop,Europe,Carousel,Conversion,Daily
4653,5653,Campaign_4653,LinkedIn,2024-01-04,25661,3621,331,2125.33,2163.96,0.1411,0.59,6.42,0.0914,1.02,0.8589,4,25-34,Tablet,Asia-Pacific,Text,Awareness,Lifetime
4654,5654,Campaign_4654,Facebook Ads,2023-07-30,43637,3242,167,4441.00,3833.26,0.0743,1.37,26.59,0.0515,0.86,0.9257,2,35-44,Desktop,Europe,Carousel,Awareness,Lifetime
4655,5655,Campaign_4655,LinkedIn,2023-07-15,19366,1538,8,1263.48,3255.92,0.0794,0.82,157.94,0.0052,2.58,0.9206,5,18-24,Desktop,LATAM,Carousel,Awareness,Lifetime
4656,5656,Campaign_4656,Organic Search,2023-11-21,38712,1180,177,2021.63,5369.68,0.0305,1.71,11.42,0.1500,2.66,0.9695,3,35-44,Mobile,Asia-Pacific,Carousel,Awareness,Daily
4657,5657,Campaign_4657,Google Ads,2023-12-16,25276,4325,283,1679.12,3055.88,0.1711,0.39,5.93,0.0654,1.82,0.8289,4,45-54,Tablet,North America,Video,Consideration,Daily
4658,5658,Campaign_4658,Email,2023-07-18,16410,404,394,3867.45,2940.98,0.0246,9.57,9.82,0.9752,0.76,0.9754,3,25-34,Mobile,Europe,Text,Consideration,Daily
4659,5659,Campaign_4659,LinkedIn,2023-03-28,49239,2824,115,4586.50,3848.26,0.0574,1.62,39.88,0.0407,0.84,0.9426,5,35-44,Tablet,LATAM,Text,Awareness,Daily
4660,5660,Campaign_4660,Organic Search,2023-03-18,10678,638,95,4256.42,10785.22,0.0597,6.67,44.80,0.1489,2.53,0.9403,5,35-44,Tablet,Europe,Image,Consideration,Lifetime
4661,5661,Campaign_4661,Organic Search,2024-01-01,25575,654,330,3998.63,11288.03,0.0256,6.11,12.12,0.5046,2.82,0.9744,5,55+,Mobile,Europe,Carousel,Awareness,Lifetime
4662,5662,Campaign_4662,Google Ads,2023-07-08,42401,2278,343,4934.61,4928.14,0.0537,2.17,14.39,0.1506,1.00,0.9463,5,55+,Mobile,LATAM,Image,Consideration,Daily
4663,5663,Campaign_4663,Facebook Ads,2023-08-30,42230,223,55,3500.87,1847.91,0.0053,15.70,63.65,0.2466,0.53,0.9947,2,45-54,Desktop,North America,Image,Consideration,Daily
4664,5664,Campaign_4664,LinkedIn,2024-12-17,14888,403,206,3767.72,5001.20,0.0271,9.35,18.29,0.5112,1.33,0.9729,5,18-24,Desktop,LATAM,Carousel,Consideration,Daily
4665,5665,Campaign_4665,Organic Search,2023-01-28,17727,3340,104,4914.87,2832.19,0.1884,1.47,47.26,0.0311,0.58,0.8116,4,18-24,Desktop,Europe,Text,Awareness,Lifetime
4666,5666,Campaign_4666,Google Ads,2024-02-07,49971,483,34,84.60,217.42,0.0097,0.18,2.49,0.0704,2.57,0.9903,5,25-34,Tablet,North America,Carousel,Awareness,Daily
4667,5667,Campaign_4667,Email,2023-03-19,4081,3002,208,3188.54,5512.29,0.7356,1.06,15.33,0.0693,1.73,0.2644,4,45-54,Mobile,North America,Image,Consideration,Lifetime
4668,5668,Campaign_4668,Organic Search,2023-03-05,24021,308,280,3707.91,7803.86,0.0128,12.04,13.24,0.9091,2.10,0.9872,2,18-24,Desktop,North America,Video,Conversion,Daily
4669,5669,Campaign_4669,Google Ads,2024-05-27,10449,917,368,4593.24,7021.74,0.0878,5.01,12.48,0.4013,1.53,0.9122,4,35-44,Mobile,North America,Image,Consideration,Lifetime
4670,5670,Campaign_4670,Facebook Ads,2023-09-21,16657,2656,354,4425.03,6034.72,0.1595,1.67,12.50,0.1333,1.36,0.8405,1,45-54,Desktop,Europe,Text,Awareness,Lifetime
4671,5671,Campaign_4671,Facebook Ads,2023-02-14,36059,3695,146,4217.71,4451.80,0.1025,1.14,28.89,0.0395,1.06,0.8975,4,35-44,Desktop,LATAM,Video,Conversion,Lifetime
4672,5672,Campaign_4672,Organic Search,2024-09-02,2532,645,488,4731.67,11480.60,0.2547,7.34,9.70,0.7566,2.43,0.7453,3,25-34,Mobile,LATAM,Image,Awareness,Daily
4673,5673,Campaign_4673,Organic Search,2023-03-05,38130,443,286,2710.03,6067.40,0.0116,6.12,9.48,0.6456,2.24,0.9884,2,45-54,Desktop,Asia-Pacific,Carousel,Conversion,Daily
4674,5674,Campaign_4674,LinkedIn,2024-01-13,17015,4481,80,84.25,118.10,0.2634,0.02,1.05,0.0179,1.40,0.7366,5,25-34,Mobile,Asia-Pacific,Text,Conversion,Daily
4675,5675,Campaign_4675,Google Ads,2023-05-02,38756,2160,49,104.72,136.43,0.0557,0.05,2.14,0.0227,1.30,0.9443,5,55+,Desktop,Asia-Pacific,Video,Awareness,Daily
4676,5676,Campaign_4676,Organic Search,2023-04-27,7344,3914,86,2745.96,1381.51,0.5330,0.70,31.93,0.0220,0.50,0.4670,5,25-34,Mobile,North America,Text,Consideration,Daily
4677,5677,Campaign_4677,LinkedIn,2023-03-23,42198,4189,190,2204.60,1452.57,0.0993,0.53,11.60,0.0454,0.66,0.9007,5,55+,Desktop,North America,Image,Awareness,Lifetime
4678,5678,Campaign_4678,LinkedIn,2024-06-07,49461,2250,302,2283.66,4700.09,0.0455,1.01,7.56,0.1342,2.06,0.9545,4,45-54,Desktop,LATAM,Text,Awareness,Lifetime
4679,5679,Campaign_4679,Organic Search,2023-04-22,10106,4047,0,2032.00,3630.21,0.4005,0.50,0.00,0.0000,1.79,0.5995,4,35-44,Tablet,North America,Video,Consideration,Daily
4680,5680,Campaign_4680,Facebook Ads,2024-06-05,35206,3903,380,4592.74,7288.72,0.1109,1.18,12.09,0.0974,1.59,0.8891,2,35-44,Mobile,LATAM,Carousel,Consideration,Daily
4681,5681,Campaign_4681,Google Ads,2024-07-06,48587,4999,441,1827.89,4695.40,0.1029,0.37,4.14,0.0882,2.57,0.8971,5,35-44,Desktop,Asia-Pacific,Video,Conversion,Lifetime
4682,5682,Campaign_4682,Google Ads,2024-01-03,10652,3804,137,4288.32,7546.35,0.3571,1.13,31.30,0.0360,1.76,0.6429,5,25-34,Tablet,LATAM,Text,Conversion,Lifetime
4683,5683,Campaign_4683,Facebook Ads,2023-04-10,25550,4420,135,4519.18,6603.58,0.1730,1.02,33.48,0.0305,1.46,0.8270,4,45-54,Mobile,North America,Carousel,Consideration,Daily
4684,5684,Campaign_4684,Organic Search,2024-09-10,7389,3479,361,2522.53,2278.20,0.4708,0.73,6.99,0.1038,0.90,0.5292,5,45-54,Desktop,LATAM,Carousel,Awareness,Daily
4685,5685,Campaign_4685,Google Ads,2023-03-26,23361,4571,380,2262.34,5772.86,0.1957,0.49,5.95,0.0831,2.55,0.8043,4,55+,Desktop,LATAM,Text,Consideration,Daily
4686,5686,Campaign_4686,Organic Search,2024-12-02,36847,4628,153,3817.05,7407.45,0.1256,0.82,24.95,0.0331,1.94,0.8744,3,45-54,Desktop,LATAM,Video,Consideration,Daily
4687,5687,Campaign_4687,Organic Search,2023-02-03,40063,263,161,3554.46,2598.84,0.0066,13.52,22.08,0.6122,0.73,0.9934,5,35-44,Mobile,North America,Carousel,Consideration,Lifetime
4688,5688,Campaign_4688,LinkedIn,2023-12-06,14703,2176,18,1676.25,3557.41,0.1480,0.77,93.12,0.0083,2.12,0.8520,3,45-54,Tablet,Europe,Carousel,Awareness,Daily
4689,5689,Campaign_4689,Facebook Ads,2024-02-03,19642,188,461,557.61,871.36,0.0096,2.97,1.21,2.4521,1.56,0.9904,4,55+,Desktop,Asia-Pacific,Text,Awareness,Lifetime
4690,5690,Campaign_4690,Organic Search,2023-05-01,42326,4243,327,1361.02,3441.29,0.1002,0.32,4.16,0.0771,2.53,0.8998,3,45-54,Tablet,Europe,Carousel,Conversion,Daily
4691,5691,Campaign_4691,Email,2023-03-04,37509,4010,242,698.59,1954.16,0.1069,0.17,2.89,0.0603,2.80,0.8931,4,45-54,Mobile,Europe,Video,Consideration,Lifetime
4692,5692,Campaign_4692,Facebook Ads,2023-06-05,14881,713,128,1508.92,3019.60,0.0479,2.12,11.79,0.1795,2.00,0.9521,4,35-44,Mobile,Europe,Carousel,Consideration,Daily
4693,5693,Campaign_4693,Google Ads,2023-09-07,16414,2882,175,1346.02,3134.92,0.1756,0.47,7.69,0.0607,2.33,0.8244,4,45-54,Desktop,Europe,Image,Awareness,Daily
4694,5694,Campaign_4694,LinkedIn,2023-06-30,15329,1123,408,3206.67,2057.01,0.0733,2.86,7.86,0.3633,0.64,0.9267,4,25-34,Desktop,North America,Carousel,Consideration,Lifetime
4695,5695,Campaign_4695,Google Ads,2023-02-13,23831,4624,279,4774.76,9075.09,0.1940,1.03,17.11,0.0603,1.90,0.8060,3,55+,Desktop,North America,Image,Awareness,Lifetime
4696,5696,Campaign_4696,Google Ads,2023-07-27,42091,4072,430,3444.43,8226.50,0.0967,0.85,8.01,0.1056,2.39,0.9033,4,55+,Tablet,Europe,Video,Conversion,Lifetime
4697,5697,Campaign_4697,Facebook Ads,2024-11-06,8588,211,83,4636.91,8077.06,0.0246,21.98,55.87,0.3934,1.74,0.9754,5,55+,Tablet,Europe,Image,Conversion,Lifetime
4698,5698,Campaign_4698,Google Ads,2023-04-23,1903,1550,375,3931.45,7799.51,0.8145,2.54,10.48,0.2419,1.98,0.1855,1,45-54,Desktop,LATAM,Carousel,Conversion,Daily
4699,5699,Campaign_4699,Organic Search,2023-07-25,45416,3228,221,3652.99,10036.12,0.0711,1.13,16.53,0.0685,2.75,0.9289,2,25-34,Mobile,LATAM,Carousel,Awareness,Lifetime
4700,5700,Campaign_4700,Google Ads,2023-03-06,43723,4540,324,2099.61,2089.63,0.1038,0.46,6.48,0.0714,1.00,0.8962,2,55+,Mobile,Asia-Pacific,Text,Awareness,Daily
4701,5701,Campaign_4701,LinkedIn,2024-03-29,36572,4946,450,1657.73,1236.03,0.1352,0.34,3.68,0.0910,0.75,0.8648,5,18-24,Desktop,Asia-Pacific,Text,Consideration,Daily
4702,5702,Campaign_4702,LinkedIn,2024-09-27,18610,235,415,4239.07,9438.75,0.0126,18.04,10.21,1.7660,2.23,0.9874,4,35-44,Tablet,Asia-Pacific,Carousel,Conversion,Daily
4703,5703,Campaign_4703,Email,2024-04-27,35052,4703,144,4531.70,11588.11,0.1342,0.96,31.47,0.0306,2.56,0.8658,5,18-24,Mobile,LATAM,Carousel,Awareness,Daily
4704,5704,Campaign_4704,LinkedIn,2023-08-13,34457,2030,444,2286.82,6005.70,0.0589,1.13,5.15,0.2187,2.63,0.9411,4,18-24,Tablet,Europe,Carousel,Conversion,Daily
4705,5705,Campaign_4705,Google Ads,2024-07-27,22527,4591,105,94.86,199.60,0.2038,0.02,0.90,0.0229,2.10,0.7962,3,55+,Desktop,Europe,Carousel,Conversion,Daily
4706,5706,Campaign_4706,LinkedIn,2023-07-14,38550,4038,324,3973.03,10262.47,0.1047,0.98,12.26,0.0802,2.58,0.8953,5,18-24,Tablet,Asia-Pacific,Video,Conversion,Lifetime
4707,5707,Campaign_4707,Facebook Ads,2023-01-11,30011,879,10,1461.09,3289.88,0.0293,1.66,146.11,0.0114,2.25,0.9707,2,18-24,Tablet,Asia-Pacific,Carousel,Consideration,Daily
4708,5708,Campaign_4708,LinkedIn,2024-05-16,38275,3569,165,98.94,71.08,0.0932,0.03,0.60,0.0462,0.72,0.9068,3,25-34,Tablet,North America,Image,Awareness,Daily
4709,5709,Campaign_4709,Organic Search,2023-03-12,35764,3561,195,4034.69,9703.87,0.0996,1.13,20.69,0.0548,2.41,0.9004,3,35-44,Mobile,Asia-Pacific,Text,Awareness,Lifetime
4710,5710,Campaign_4710,Facebook Ads,2024-08-20,33004,3378,230,2611.20,2476.46,0.1024,0.77,11.35,0.0681,0.95,0.8976,3,45-54,Tablet,LATAM,Image,Awareness,Daily
4711,5711,Campaign_4711,Email,2024-05-25,25064,3398,146,3441.79,3756.79,0.1356,1.01,23.57,0.0430,1.09,0.8644,3,55+,Tablet,LATAM,Image,Consideration,Lifetime
4712,5712,Campaign_4712,Organic Search,2024-02-12,29702,2535,358,4577.71,6805.35,0.0853,1.81,12.79,0.1412,1.49,0.9147,1,55+,Tablet,Asia-Pacific,Video,Consideration,Daily
4713,5713,Campaign_4713,Google Ads,2024-02-27,21165,4661,237,2728.81,3510.39,0.2202,0.59,11.51,0.0508,1.29,0.7798,2,18-24,Desktop,Asia-Pacific,Image,Consideration,Daily
4714,5714,Campaign_4714,Google Ads,2023-06-24,9631,1275,496,2540.81,3313.54,0.1324,1.99,5.12,0.3890,1.30,0.8676,3,45-54,Tablet,North America,Image,Consideration,Lifetime
4715,5715,Campaign_4715,Google Ads,2023-12-13,22852,4901,470,1488.78,1374.37,0.2145,0.30,3.17,0.0959,0.92,0.7855,5,45-54,Tablet,North America,Image,Awareness,Lifetime
4716,5716,Campaign_4716,Organic Search,2023-10-04,5507,2894,400,1560.71,1926.97,0.5255,0.54,3.90,0.1382,1.23,0.4745,2,45-54,Mobile,North America,Text,Consideration,Daily
4717,5717,Campaign_4717,Organic Search,2023-10-02,1527,2783,12,3992.88,2192.72,1.8225,1.43,332.74,0.0043,0.55,-0.8225,3,55+,Desktop,LATAM,Video,Awareness,Lifetime
4718,5718,Campaign_4718,Organic Search,2023-04-27,29981,4470,218,2272.69,3823.29,0.1491,0.51,10.43,0.0488,1.68,0.8509,1,55+,Tablet,North America,Image,Conversion,Daily
4719,5719,Campaign_4719,Facebook Ads,2023-01-03,36764,4046,256,859.45,2081.14,0.1101,0.21,3.36,0.0633,2.42,0.8899,4,25-34,Mobile,Europe,Image,Awareness,Lifetime
4720,5720,Campaign_4720,Facebook Ads,2023-01-07,37235,2720,1,517.92,1375.40,0.0730,0.19,517.92,0.0004,2.66,0.9270,4,55+,Mobile,Europe,Video,Conversion,Lifetime
4721,5721,Campaign_4721,Google Ads,2023-01-23,48540,4832,209,2390.95,6099.48,0.0995,0.49,11.44,0.0433,2.55,0.9005,5,55+,Tablet,Europe,Carousel,Consideration,Daily
4722,5722,Campaign_4722,LinkedIn,2024-12-25,34471,1548,483,2351.53,3624.05,0.0449,1.52,4.87,0.3120,1.54,0.9551,5,25-34,Mobile,North America,Image,Conversion,Lifetime
4723,5723,Campaign_4723,Google Ads,2024-05-18,1662,1738,364,3284.62,7640.24,1.0457,1.89,9.02,0.2094,2.33,-0.0457,3,55+,Mobile,LATAM,Text,Consideration,Daily
4724,5724,Campaign_4724,Email,2024-12-07,25940,2497,224,2381.78,2905.12,0.0963,0.95,10.63,0.0897,1.22,0.9037,2,18-24,Mobile,LATAM,Text,Awareness,Daily
4725,5725,Campaign_4725,Facebook Ads,2024-08-18,42882,917,483,760.20,485.70,0.0214,0.83,1.57,0.5267,0.64,0.9786,2,18-24,Mobile,North America,Carousel,Awareness,Lifetime
4726,5726,Campaign_4726,Organic Search,2023-07-28,7256,4362,193,2563.62,5614.15,0.6012,0.59,13.28,0.0442,2.19,0.3988,5,25-34,Tablet,Asia-Pacific,Image,Consideration,Lifetime
4727,5727,Campaign_4727,Facebook Ads,2024-09-22,29432,3058,195,4538.61,9630.89,0.1039,1.48,23.27,0.0638,2.12,0.8961,4,25-34,Tablet,Asia-Pacific,Video,Awareness,Daily
4728,5728,Campaign_4728,Organic Search,2024-09-21,9367,3574,399,839.23,2101.49,0.3816,0.23,2.10,0.1116,2.50,0.6184,1,18-24,Mobile,North America,Carousel,Conversion,Lifetime
4729,5729,Campaign_4729,Email,2024-06-15,47228,2062,259,3464.29,7068.07,0.0437,1.68,13.38,0.1256,2.04,0.9563,2,45-54,Tablet,LATAM,Text,Conversion,Daily
4730,5730,Campaign_4730,Email,2024-08-25,39065,289,56,2989.60,2667.41,0.0074,10.34,53.39,0.1938,0.89,0.9926,3,55+,Tablet,Europe,Text,Conversion,Lifetime
4731,5731,Campaign_4731,Facebook Ads,2023-10-04,26511,97,456,3755.50,9887.88,0.0037,38.72,8.24,4.7010,2.63,0.9963,2,35-44,Mobile,Asia-Pacific,Video,Consideration,Lifetime
4732,5732,Campaign_4732,Organic Search,2023-05-11,9573,4099,112,795.47,1645.14,0.4282,0.19,7.10,0.0273,2.07,0.5718,5,35-44,Mobile,Europe,Carousel,Conversion,Lifetime
4733,5733,Campaign_4733,Email,2024-05-15,16582,3507,212,4710.95,11867.00,0.2115,1.34,22.22,0.0605,2.52,0.7885,4,25-34,Mobile,LATAM,Video,Conversion,Lifetime
4734,5734,Campaign_4734,Google Ads,2024-10-24,6378,3329,278,3123.78,7607.24,0.5220,0.94,11.24,0.0835,2.44,0.4780,4,35-44,Tablet,Asia-Pacific,Carousel,Conversion,Lifetime
4735,5735,Campaign_4735,Google Ads,2023-07-03,14500,3278,243,4243.00,5281.10,0.2261,1.29,17.46,0.0741,1.24,0.7739,3,45-54,Tablet,North America,Carousel,Conversion,Daily
4736,5736,Campaign_4736,Organic Search,2023-10-22,1305,1298,379,1270.70,872.19,0.9946,0.98,3.35,0.2920,0.69,0.0054,3,35-44,Desktop,Europe,Carousel,Conversion,Daily
4737,5737,Campaign_4737,Facebook Ads,2024-12-06,22881,1217,116,3710.09,3492.16,0.0532,3.05,31.98,0.0953,0.94,0.9468,4,18-24,Desktop,Europe,Image,Conversion,Lifetime
4738,5738,Campaign_4738,Email,2023-09-06,5697,3540,385,3916.10,2867.20,0.6214,1.11,10.17,0.1088,0.73,0.3786,4,25-34,Mobile,Europe,Text,Consideration,Daily
